date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:52:18	32311/32311	---M--	200	added ('OK')	image/jpeg	etag:%227e37-643c7ab367553%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/09.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/09.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:18	686/686	---M--	200	added ('OK')	image/png	etag:%222ae-643c7ab367553%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/avatars/04.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/avatars/04.png	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:19	14154/14154	---M--	200	added ('OK')	image/jpeg	etag:%22374a-643c7ab367553%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/13.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/13.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:19	19680/19680	---M--	200	added ('OK')	image/jpeg	etag:%224ce0-643c7ab367553%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/14.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/14.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:19	19663/19663	---M--	200	added ('OK')	image/jpeg	etag:%224ccf-643c7ab367553%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/06.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/06.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:19	52483/52483	---M--	200	added ('OK')	image/jpeg	etag:%22cd03-643c7ab3665b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/03.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:21	31307/31307	---M--	200	added ('OK')	image/jpeg	etag:%227a4b-643c7ab367553%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/18.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/marketplace/18.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:21	13793/13793	---M--	200	added ('OK')	image/jpeg	etag:%2235e1-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/02.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:21	73859/73859	---M--	200	added ('OK')	image/jpeg	etag:%2212083-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/01.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:22	77645/77645	---M--	200	added ('OK')	image/jpeg	etag:%2212f4d-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/03.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:22	84112/84112	---M--	200	added ('OK')	image/jpeg	etag:%2214890-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/04.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/04.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:22	25501/25501	---M--	200	added ('OK')	image/jpeg	etag:%22639d-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/05.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/05.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:22	24492/24492	---M--	200	added ('OK')	image/jpeg	etag:%225fac-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/06.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/06.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:23	33910/33910	---M--	200	added ('OK')	image/jpeg	etag:%228476-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/07.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/07.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:23	10727/10727	---M--	200	added ('OK')	image/jpeg	etag:%2229e7-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/08.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/08.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:23	33563/33563	---M--	200	added ('OK')	image/jpeg	etag:%22831b-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/09.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/09.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:25	27309/27309	---M--	200	added ('OK')	image/jpeg	etag:%226aad-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/11.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/11.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:25	39446/39446	---M--	200	added ('OK')	image/jpeg	etag:%229a16-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/12.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/12.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:25	83996/83996	---M--	200	added ('OK')	image/jpeg	etag:%221481c-643c7ab353cd3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/10.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/marketplace/collections/10.jpg	(from https://coderthemes.com/cartzilla-laravel/home-marketplace.html)
16:52:26	287725/287725	---M--	200	added ('OK')	image/png	etag:%22463ed-643c7ab356bb3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/hero/foreground.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/hero/foreground.png	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:26	654133/654133	---M--	200	added ('OK')	image/jpeg	etag:%229fb35-643c7ab356bb3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/hero/background.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/hero/background.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:27	33530/33530	---M--	200	added ('OK')	image/jpeg	etag:%2282fa-643c7ab354c73%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/02.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:28	104395/104395	---M--	200	added ('OK')	image/png	etag:%22197cb-643c7ab354c73%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/01.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/01.png	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:28	3499/3499	---M--	200	added ('OK')	image/png	etag:%22dab-643c7ab354c73%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/bpa-fee-light.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/bpa-fee-light.png	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:28	141135/141135	---M--	200	added ('OK')	image/jpeg	etag:%222274f-643c7ab354c73%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/03.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:28	3462/3462	---M--	200	added ('OK')	image/png	etag:%22d86-643c7ab354c73%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/bpa-fee-dark.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/bpa-fee-dark.png	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:29	109808/109808	---M--	200	added ('OK')	image/png	etag:%221acf0-643c7ab355c13%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/colors/freshness.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/colors/freshness.png	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:29	112022/112022	---M--	200	added ('OK')	image/png	etag:%221b596-643c7ab355c13%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/colors/heavenly.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/colors/heavenly.png	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:29	118272/118272	---M--	200	added ('OK')	image/png	etag:%221ce00-643c7ab355c13%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/colors/sunflower.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/colors/sunflower.png	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:30	6279/6279	---M--	200	added ('OK')	image/jpeg	etag:%221887-643c7ab356bb3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava01.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:30	6323/6323	---M--	200	added ('OK')	image/jpeg	etag:%2218b3-643c7ab356bb3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava02.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:30	114051/114051	---M--	200	added ('OK')	image/png	etag:%221bd83-643c7ab354c73%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/colors/darkness.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/colors/darkness.png	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:30	5521/5521	---M--	200	added ('OK')	image/jpeg	etag:%221591-643c7ab356bb3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava03.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:30	5343/5343	---M--	200	added ('OK')	image/jpeg	etag:%2214df-643c7ab356bb3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava04.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava04.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:31	4562/4562	---M--	200	added ('OK')	image/jpeg	etag:%2211d2-643c7ab356bb3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava05.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/ava05.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:31	23605/23605	---M--	200	added ('OK')	image/jpeg	etag:%225c35-643c7ab356bb3%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/video.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/reviews/video.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:32	20002/20002	---M--	200	added ('OK')	image/jpeg	etag:%224e22-643c7ab357b53%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/socials/01.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/socials/01.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:32	15247/15247	---M--	200	added ('OK')	image/jpeg	etag:%223b8f-643c7ab357b53%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/socials/02.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/socials/02.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:32	13893/13893	---M--	200	added ('OK')	image/jpeg	etag:%223645-643c7ab357b53%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/socials/03.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/socials/03.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:33	97023/97023	---M--	200	added ('OK')	image/jpeg	etag:%2217aff-643c7ab357b53%22	https://coderthemes.com/cartzilla-laravel/assets/img/home/single-product/socials/04.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/home/single-product/socials/04.jpg	(from https://coderthemes.com/cartzilla-laravel/home-single-store.html)
16:52:33	3415/3415	---M--	200	added ('OK')	image/svg+xml	etag:%22d57-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/xiaomi-light-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/xiaomi-light-mode.svg	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:33	3415/3415	---M--	200	added ('OK')	image/svg+xml	etag:%22d57-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/xiaomi-dark-mode.svg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/brands/xiaomi-dark-mode.svg	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:33	26147/26147	---M--	200	added ('OK')	image/png	etag:%226623-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/01.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/01.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:34	19152/19152	---M--	200	added ('OK')	image/png	etag:%224ad0-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/02.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/02.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:34	17282/17282	---M--	200	added ('OK')	image/png	etag:%224382-643c7ab35f853%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/03.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/03.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:35	14214/14214	---M--	200	added ('OK')	image/png	etag:%223786-643c7ab35f853%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/04.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/04.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:35	15598/15598	---M--	200	added ('OK')	image/png	etag:%223cee-643c7ab35f853%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/05.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/05.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:36	39226/39226	---M--	200	added ('OK')	image/png	etag:%22993a-643c7ab35f853%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/06.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/06.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:36	20696/20696	---M--	200	added ('OK')	image/png	etag:%2250d8-643c7ab35f853%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/07.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/07.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:36	15207/15207	---M--	200	added ('OK')	image/png	etag:%223b67-643c7ab35f853%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/08.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/categories/08.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:37	96895/96895	---M--	200	added ('OK')	image/png	etag:%2217a7f-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/iphone-1.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/iphone-1.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:37	31804/31804	---M--	200	added ('OK')	image/png	etag:%227c3c-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/ipad.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/ipad.png	(from https://coderthemes.com/cartzilla-laravel/shop-categories-electronics.html)
16:52:37	60458/60458	---M--	200	added ('OK')	image/png	etag:%22ec2a-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/iphone-2.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/iphone-2.png	(from https://coderthemes.com/cartzilla-laravel/shop-catalog-electronics.html)
16:52:38	31656/31656	---M--	200	added ('OK')	image/png	etag:%227ba8-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/13.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/13.png	(from https://coderthemes.com/cartzilla-laravel/shop-catalog-electronics.html)
16:52:38	10623/10623	---M--	200	added ('OK')	image/jpeg	etag:%22297f-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/background.jpg	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/background.jpg	(from https://coderthemes.com/cartzilla-laravel/shop-catalog-electronics.html)
16:52:38	31678/31678	---M--	200	added ('OK')	image/png	etag:%227bbe-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/laptop.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/banners/laptop.png	(from https://coderthemes.com/cartzilla-laravel/shop-catalog-electronics.html)
16:52:39	37992/37992	---M--	200	added ('OK')	image/png	etag:%229468-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/12.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/12.png	(from https://coderthemes.com/cartzilla-laravel/shop-catalog-electronics.html)
16:52:39	2196/2196	---M-Z	200	added ('OK')	text/css	etag:%22894-643c7ab382ad3-gzip%22	https://coderthemes.com/cartzilla-laravel/assets/vendor/drift-zoom/dist/drift-basic.min.css	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/vendor/drift-zoom/dist/drift-basic.min.css	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:40	146683/146683	---M--	200	added ('OK')	image/png	etag:%2223cfb-643c7ab35f853%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/01.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/01.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:40	88529/88529	---M--	200	added ('OK')	image/png	etag:%22159d1-643c7ab35f853%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/02.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/02.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:41	102132/102132	---M--	200	added ('OK')	image/png	etag:%2218ef4-643c7ab35f853%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/03.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/03.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:42	169111/169111	---M--	200	added ('OK')	image/png	etag:%2229497-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/04.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/04.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:42	93976/93976	---M--	200	added ('OK')	image/png	etag:%2216f18-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/06.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/06.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:42	144324/144324	---M--	200	added ('OK')	image/png	etag:%22233c4-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/05.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/05.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:42	144565/144565	---M--	200	added ('OK')	image/png	etag:%22234b5-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/07.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/07.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:42	5793/5793	---M--	200	added ('OK')	image/png	etag:%2216a1-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th01.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th01.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:43	4438/4438	---M--	200	added ('OK')	image/png	etag:%221156-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th02.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th02.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:43	4536/4536	---M--	200	added ('OK')	image/png	etag:%2211b8-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th03.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th03.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:44	9983/9983	---M--	200	added ('OK')	image/png	etag:%2226ff-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th04.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th04.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:45	5455/5455	---M--	200	added ('OK')	image/png	etag:%22154f-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th05.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th05.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:45	5834/5834	---M--	200	added ('OK')	image/png	etag:%2216ca-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th06.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th06.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:45	6677/6677	---M--	200	added ('OK')	image/png	etag:%221a15-643c7ab3607f3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th07.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/product/gallery/th07.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:46	7189/7189	---M--	200	added ('OK')	image/png	etag:%221c15-643c7ab361793%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/10.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/thumbs/10.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:46	24928/24928	---M--	200	added ('OK')	image/png	etag:%226160-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/14.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/14.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
16:52:47	25672/25672	---M--	200	added ('OK')	image/png	etag:%226448-643c7ab35e8b3%22	https://coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/15.png	C:/My%20Web%20Sites/Ecovera/coderthemes.com/cartzilla-laravel/assets/img/shop/electronics/15.png	(from https://coderthemes.com/cartzilla-laravel/shop-product-general-electronics.html)
